latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns,g18,g18_ortho
42.52757243,-72.56858814,4.2105,19.07083,251,2021,32.222,-2.727,-28.38,32.5905
42.52753617,-72.56859058,4.2271,19.07111,251,2021,32.239,-2.553,-28.38,32.6071
42.52749968,-72.56859259,4.207,19.07139,251,2021,32.219,-2.127,-28.38,32.587
42.52746305,-72.56859413,4.2072,19.07167,251,2021,32.219,-1.483,-28.38,32.5872
42.52742625,-72.56859477,4.2083,19.07194,251,2021,32.22,-1.121,-28.38,32.5883
42.52738949,-72.56859396,4.2155,19.07222,251,2021,32.227,-1.067,-28.38,32.5955
42.52735291,-72.56859207,4.1989,19.0725,251,2021,32.211,-1.153,-28.38,32.5789
42.52731633,-72.56858969,4.2018,19.07278,251,2021,32.214,-1.399,-28.38,32.5818
42.52728004,-72.56858643,4.21,19.07306,251,2021,32.222,-1.809,-28.38,32.59
42.52724399,-72.56858224,4.2113,19.07333,251,2021,32.223,-1.873,-28.38,32.5913
42.52720796,-72.56857694,4.2121,19.07361,251,2021,32.224,-1.822,-28.38,32.5921
42.52717189,-72.56857077,4.198,19.07389,251,2021,32.21,-1.782,-28.38,32.578
42.52713546,-72.56856422,4.208,19.07417,251,2021,32.22,-1.563,-28.38,32.588
42.52709906,-72.56855816,4.1927,19.07444,251,2021,32.205,-1.394,-28.38,32.5727
42.52706256,-72.56855295,4.2033,19.07472,251,2021,32.215,-0.97,-28.38,32.5833
42.52702608,-72.5685485,4.2183,19.075,251,2021,32.23,-0.644,-28.38,32.5983
42.52698967,-72.56854422,4.2063,19.07528,251,2021,32.219,-0.846,-28.38,32.5863
42.5269533,-72.56853987,4.2029,19.07556,251,2021,32.215,-1.112,-28.381,32.5839
42.52691677,-72.56853582,4.2134,19.07583,251,2021,32.226,-1.19,-28.381,32.5944
42.52688042,-72.56853175,4.1924,19.07611,251,2021,32.205,-1.403,-28.381,32.5734
42.52684399,-72.56852718,4.1995,19.07639,251,2021,32.212,-1.196,-28.381,32.5805
42.52680747,-72.56852272,4.2092,19.07667,251,2021,32.222,-1.077,-28.381,32.5902
42.52677102,-72.5685187,4.1924,19.07694,251,2021,32.205,-1.106,-28.381,32.5734
42.52673469,-72.56851486,4.1884,19.07722,251,2021,32.201,-1.047,-28.381,32.5694
42.52669867,-72.56851078,4.1989,19.0775,251,2021,32.211,-0.776,-28.381,32.5799
42.5266629,-72.56850618,4.2018,19.07778,251,2021,32.214,-0.608,-28.381,32.5828
42.52662724,-72.56850097,4.1944,19.07806,251,2021,32.207,-0.771,-28.381,32.5754
42.52659171,-72.56849553,4.2139,19.07833,251,2021,32.226,-1.023,-28.381,32.5949
42.52655627,-72.56849021,4.2207,19.07861,251,2021,32.233,-1.216,-28.381,32.6017
42.52652064,-72.5684849,4.2122,19.07889,251,2021,32.225,-1.004,-28.381,32.5932
42.52648484,-72.56847927,4.1938,19.07917,251,2021,32.206,-0.618,-28.381,32.5748
42.52644901,-72.56847289,4.2081,19.07944,251,2021,32.221,-0.371,-28.381,32.5891
42.52641313,-72.56846476,4.2258,19.07972,251,2021,32.239,-0.106,-28.381,32.6068
42.5263772,-72.56845544,4.225,19.08,251,2021,32.238,0.09,-28.381,32.606
42.52634124,-72.56844553,4.2204,19.08028,251,2021,32.233,0.283,-28.381,32.6014
42.52630544,-72.5684351,4.2554,19.08056,251,2021,32.268,0.671,-28.381,32.6364
42.52626995,-72.56842423,4.2471,19.08083,251,2021,32.26,0.84,-28.381,32.6281
42.52623423,-72.56841378,4.2408,19.08111,251,2021,32.254,0.82,-28.381,32.6218
42.52619856,-72.56840385,4.2375,19.08139,251,2021,32.25,0.371,-28.381,32.6185
42.52616276,-72.56839406,4.2102,19.08167,251,2021,32.223,-0.113,-28.381,32.5912
42.52612694,-72.5683844,4.2552,19.08194,251,2021,32.268,-0.623,-28.381,32.6362
42.52609108,-72.56837491,4.2249,19.08222,251,2021,32.238,-1.216,-28.381,32.6059
42.52605502,-72.56836699,4.216,19.0825,251,2021,32.229,-1.456,-28.381,32.597
42.52601887,-72.56836019,4.2108,19.08278,251,2021,32.224,-1.824,-28.381,32.5918
42.52598246,-72.56835342,4.2149,19.08306,251,2021,32.228,-2.236,-28.382,32.5969
42.52594596,-72.56834718,4.1965,19.08333,251,2021,32.21,-2.548,-28.382,32.5785
42.52590936,-72.5683413,4.2007,19.08361,251,2021,32.214,-2.542,-28.382,32.5827
42.52587266,-72.56833559,4.2023,19.08389,251,2021,32.215,-2.505,-28.382,32.5843
42.5258357,-72.56833033,4.203,19.08417,251,2021,32.216,-2.483,-28.382,32.585
42.52579863,-72.56832541,4.1802,19.08444,251,2021,32.193,-2.54,-28.382,32.5622
42.52576198,-72.56832151,4.1857,19.08472,251,2021,32.199,-2.276,-28.382,32.5677
42.52572549,-72.56831694,4.1967,19.085,251,2021,32.21,-2.064,-28.382,32.5787
42.52568881,-72.56831232,4.1904,19.08528,251,2021,32.204,-2.061,-28.382,32.5724
42.52565245,-72.56830983,4.1897,19.08556,251,2021,32.203,-2.037,-28.382,32.5717
42.52561644,-72.56830861,4.1913,19.08583,251,2021,32.205,-1.802,-28.382,32.5733
42.52558061,-72.5683082,4.1826,19.08611,251,2021,32.196,-1.691,-28.382,32.5646
42.5255452,-72.56830834,4.1913,19.08639,251,2021,32.205,-1.599,-28.382,32.5733
42.52550958,-72.56830814,4.1839,19.08667,251,2021,32.197,-1.751,-28.382,32.5659
42.52547398,-72.56830781,4.1797,19.08694,251,2021,32.193,-1.688,-28.382,32.5617
42.52543854,-72.56830728,4.1918,19.08722,251,2021,32.205,-1.363,-28.382,32.5738
42.52540341,-72.5683064,4.2007,19.0875,251,2021,32.214,-1.187,-28.382,32.5827
42.52536879,-72.56830563,4.177,19.08778,251,2021,32.191,-1,-28.382,32.559
42.52533441,-72.56830314,4.1855,19.08806,251,2021,32.199,-0.962,-28.382,32.5675
42.52529996,-72.56829863,4.1956,19.08833,251,2021,32.209,-0.851,-28.382,32.5776
42.5252653,-72.56829372,4.1656,19.08861,251,2021,32.179,-0.712,-28.382,32.5476
42.52523078,-72.56828953,4.1731,19.08889,251,2021,32.187,-0.423,-28.382,32.5551
42.52519627,-72.56828579,4.1807,19.08917,251,2021,32.194,-0.148,-28.382,32.5627
42.52516197,-72.56828274,4.1541,19.08944,251,2021,32.168,-0.345,-28.382,32.5361
42.52512793,-72.56827974,4.1608,19.08972,251,2021,32.175,-0.764,-28.382,32.5428
42.52509426,-72.56827677,4.1687,19.09,251,2021,32.183,-1.305,-28.382,32.5507
42.5250609,-72.56827448,4.1537,19.09028,251,2021,32.168,-1.725,-28.382,32.5357
42.52502756,-72.56827219,4.1691,19.09056,251,2021,32.183,-1.803,-28.382,32.5511
42.52499421,-72.56826941,4.1517,19.09083,251,2021,32.166,-1.698,-28.383,32.5347
42.52496093,-72.56826571,4.162,19.09111,251,2021,32.176,-1.108,-28.383,32.545
42.52492763,-72.56826177,4.1443,19.09139,251,2021,32.158,-0.496,-28.383,32.5273
42.52489453,-72.56825758,4.1455,19.09167,251,2021,32.16,-0.141,-28.383,32.5285
42.52486167,-72.56825343,4.1431,19.09194,251,2021,32.157,-0.141,-28.383,32.5261
42.52482891,-72.56824843,4.139,19.09222,251,2021,32.153,-0.21,-28.383,32.522
42.52479608,-72.56824348,4.1502,19.0925,251,2021,32.164,-0.292,-28.383,32.5332
42.52476344,-72.56823932,4.1475,19.09278,251,2021,32.162,-0.335,-28.383,32.5305
42.52473105,-72.56823611,4.1323,19.09306,251,2021,32.146,-0.661,-28.383,32.5153
42.52469848,-72.56823301,4.1393,19.09333,251,2021,32.153,-0.885,-28.383,32.5223
42.52466589,-72.56823023,4.1437,19.09361,251,2021,32.158,-0.723,-28.383,32.5267
42.52463359,-72.56822744,4.1202,19.09389,251,2021,32.134,-0.603,-28.383,32.5032
42.52460127,-72.56822426,4.1219,19.09417,251,2021,32.136,-0.241,-28.383,32.5049
42.5245691,-72.56822061,4.0996,19.09444,251,2021,32.114,-0.204,-28.383,32.4826
42.52453697,-72.56821675,4.1263,19.09472,251,2021,32.141,-0.027,-28.383,32.5093
42.52450494,-72.56821326,4.1081,19.095,251,2021,32.122,0.004,-28.383,32.4911
42.52447297,-72.56821,4.0896,19.09528,251,2021,32.104,0.176,-28.383,32.4726
42.52444106,-72.56820644,4.0945,19.09556,251,2021,32.109,0.289,-28.383,32.4775
42.52440914,-72.5682021,4.0917,19.09583,251,2021,32.106,0.309,-28.383,32.4747
42.52437734,-72.56819701,4.0906,19.09611,251,2021,32.105,0.042,-28.383,32.4736
42.52434548,-72.56819131,4.0735,19.09639,251,2021,32.088,0.005,-28.383,32.4565
42.52431351,-72.56818488,4.0986,19.09667,251,2021,32.113,0.078,-28.383,32.4816
42.52428153,-72.5681782,4.1013,19.09694,251,2021,32.116,0.316,-28.383,32.4843
42.52424945,-72.56817098,4.1258,19.09722,251,2021,32.14,0.3,-28.383,32.5088
42.52421726,-72.56816324,4.1457,19.0975,251,2021,32.16,0.081,-28.383,32.5287
42.52418468,-72.56815501,4.1289,19.09778,251,2021,32.144,0.075,-28.383,32.5119
42.5241518,-72.56814618,4.1451,19.09806,251,2021,32.16,0.271,-28.383,32.5281
42.52411868,-72.56813666,4.1291,19.09833,251,2021,32.144,0.392,-28.383,32.5121
42.52408584,-72.56812644,4.1371,19.09861,251,2021,32.152,0.13,-28.383,32.5201
42.52405318,-72.56811558,4.1624,19.09889,251,2021,32.177,-0.096,-28.383,32.5454
42.52402084,-72.56810492,4.1655,19.09917,251,2021,32.18,-0.354,-28.384,32.5495
42.52398917,-72.56809739,4.1034,19.09944,251,2021,32.118,-0.591,-28.384,32.4874
42.52395711,-72.56809127,4.1322,19.09972,251,2021,32.147,-0.64,-28.384,32.5162
42.52392433,-72.56808408,4.1351,19.1,251,2021,32.15,-0.782,-28.384,32.5191
42.52389122,-72.56807561,4.1224,19.10028,251,2021,32.137,-0.477,-28.384,32.5064
42.52385797,-72.56806677,4.1331,19.10056,251,2021,32.148,-0.343,-28.384,32.5171
42.52382486,-72.56805684,4.1289,19.10083,251,2021,32.144,-0.267,-28.384,32.5129
42.52379159,-72.5680457,4.1309,19.10111,251,2021,32.146,-0.336,-28.384,32.5149
42.52375814,-72.56803416,4.1403,19.10139,251,2021,32.155,-0.598,-28.384,32.5243
42.52372471,-72.56802237,4.1374,19.10167,251,2021,32.152,-0.75,-28.384,32.5214
42.52369126,-72.56801102,4.134,19.10194,251,2021,32.149,-1.023,-28.384,32.518
42.52365762,-72.56800104,4.1132,19.10222,251,2021,32.128,-1.448,-28.384,32.4972
42.52362428,-72.5679928,4.1076,19.1025,251,2021,32.123,-1.879,-28.384,32.4916
42.52359089,-72.56798499,4.1082,19.10278,251,2021,32.123,-1.731,-28.384,32.4922
42.52355728,-72.56797679,4.1138,19.10306,251,2021,32.129,-1.2,-28.384,32.4978
42.52352333,-72.56796843,4.1005,19.10333,251,2021,32.116,-1.063,-28.384,32.4845
42.52348957,-72.56795973,4.1059,19.10361,251,2021,32.121,-1.089,-28.384,32.4899
42.52345598,-72.56795139,4.1143,19.10389,251,2021,32.13,-1.338,-28.384,32.4983
42.52342251,-72.5679438,4.0803,19.10417,251,2021,32.096,-1.481,-28.384,32.4643
42.52338913,-72.56793641,4.1002,19.10444,251,2021,32.115,-1.546,-28.384,32.4842
42.52335588,-72.56792874,4.0866,19.10472,251,2021,32.102,-1.307,-28.384,32.4706
42.52332278,-72.56792059,4.0895,19.105,251,2021,32.105,-0.822,-28.384,32.4735
42.52328963,-72.56791209,4.1247,19.10528,251,2021,32.14,-0.259,-28.384,32.5087
42.52325634,-72.56790375,4.1125,19.10556,251,2021,32.128,0.103,-28.384,32.4965
42.52322318,-72.56789592,4.1085,19.10583,251,2021,32.124,0.112,-28.384,32.4925
42.52319007,-72.56788813,4.1213,19.10611,251,2021,32.137,-0.231,-28.384,32.5053
42.52315695,-72.56788019,4.1142,19.10639,251,2021,32.13,-0.763,-28.384,32.4982
42.52312376,-72.56787223,4.1264,19.10667,251,2021,32.142,-1.302,-28.384,32.5104
42.5230907,-72.56786458,4.1133,19.10694,251,2021,32.129,-1.749,-28.384,32.4973
42.52305783,-72.56785686,4.1323,19.10722,251,2021,32.148,-1.551,-28.385,32.5173
42.52302493,-72.56784841,4.1298,19.1075,251,2021,32.145,-1.384,-28.385,32.5148
42.52299193,-72.56783884,4.1053,19.10778,251,2021,32.121,-1.589,-28.385,32.4903
42.52295898,-72.56782834,4.1092,19.10806,251,2021,32.125,-1.673,-28.385,32.4942
42.52292618,-72.56781781,4.1061,19.10833,251,2021,32.122,-1.885,-28.385,32.4911
42.5228933,-72.56780624,4.1064,19.10861,251,2021,32.122,-2.256,-28.385,32.4914
42.52286035,-72.56779382,4.1367,19.10889,251,2021,32.152,-2.572,-28.385,32.5217
42.52282739,-72.56778067,4.1051,19.10917,251,2021,32.121,-3.062,-28.385,32.4901
42.52279444,-72.56776681,4.1003,19.10944,251,2021,32.116,-3.116,-28.385,32.4853
42.52276169,-72.56775211,4.1035,19.10972,251,2021,32.119,-2.709,-28.385,32.4885
42.52272895,-72.56773745,4.1186,19.11,251,2021,32.134,-1.959,-28.385,32.5036
42.52269651,-72.56772228,4.1403,19.11028,251,2021,32.156,-1.112,-28.385,32.5253
42.52266374,-72.56770613,4.1292,19.11056,251,2021,32.145,-0.778,-28.385,32.5142
42.52263106,-72.5676897,4.1119,19.11083,251,2021,32.128,-0.821,-28.385,32.4969
42.52259866,-72.56767297,4.0768,19.11111,251,2021,32.093,-0.817,-28.385,32.4618
42.52256687,-72.56765607,4.0903,19.11139,251,2021,32.106,-0.943,-28.385,32.4753
42.52253623,-72.56763944,4.0909,19.11167,251,2021,32.107,-1.037,-28.385,32.4759
42.52250829,-72.56762413,4.089,19.11194,251,2021,32.105,-1.114,-28.385,32.474
42.52248283,-72.56760985,4.0944,19.11222,251,2021,32.11,-1.242,-28.385,32.4794
42.52245828,-72.56759545,4.0782,19.1125,251,2021,32.094,-1.034,-28.385,32.4632
42.52243365,-72.56758086,4.113,19.11278,251,2021,32.129,-0.506,-28.385,32.498
42.52240852,-72.56756618,4.1155,19.11306,251,2021,32.132,0.225,-28.385,32.5005
42.52238341,-72.56755277,4.0498,19.11333,251,2021,32.066,0.808,-28.385,32.4348
42.52235964,-72.5675386,4.0828,19.11361,251,2021,32.099,1.566,-28.385,32.4678
42.52233789,-72.56752278,4.0995,19.11389,251,2021,32.116,1.998,-28.385,32.4845
42.52231861,-72.56750455,4.1034,19.11417,251,2021,32.119,2.017,-28.385,32.4884
42.52230212,-72.56748318,4.087,19.11444,251,2021,32.103,2.077,-28.385,32.472
42.52228753,-72.56746058,4.1061,19.11472,251,2021,32.122,1.699,-28.385,32.4911
42.52227379,-72.56743743,4.0999,19.115,251,2021,32.116,1.25,-28.385,32.4849
42.5222598,-72.56741381,4.133,19.11528,251,2021,32.149,1.302,-28.385,32.518
42.522246,-72.56738818,4.1241,19.11556,251,2021,32.14,1.428,-28.385,32.5091
42.52223198,-72.56736236,4.1046,19.11583,251,2021,32.121,1.622,-28.385,32.4896
42.52221771,-72.56733815,4.0862,19.11611,251,2021,32.102,1.573,-28.385,32.4712
42.52220328,-72.56731512,4.0869,19.11639,251,2021,32.103,1.805,-28.385,32.4719
42.52218806,-72.56729303,4.1024,19.11667,251,2021,32.119,1.667,-28.385,32.4874
42.52217193,-72.56727127,4.1016,19.11694,251,2021,32.118,1.188,-28.385,32.4866
42.52215513,-72.56724944,4.1164,19.11722,251,2021,32.133,0.937,-28.385,32.5014
42.52213803,-72.56722787,4.1233,19.1175,251,2021,32.139,0.794,-28.385,32.5083
42.52212129,-72.56720721,4.0692,19.11778,251,2021,32.085,0.415,-28.385,32.4542
42.52210492,-72.56718785,4.0572,19.11806,251,2021,32.073,-0.019,-28.385,32.4422
42.52208849,-72.56716883,4.088,19.11833,251,2021,32.104,-0.392,-28.385,32.473
42.52207154,-72.5671498,4.0941,19.11861,251,2021,32.11,-0.802,-28.385,32.4791
42.52205425,-72.56713023,4.1203,19.11889,251,2021,32.136,-1.263,-28.386,32.5063
42.52203674,-72.56711023,4.1913,19.11917,251,2021,32.207,-1.386,-28.386,32.5773
42.52201927,-72.56709151,4.0922,19.11944,251,2021,32.108,-2.272,-28.386,32.4782
42.52200149,-72.56707535,4.1504,19.11972,251,2021,32.167,-2.765,-28.386,32.5364
42.52198354,-72.56706115,4.1471,19.12,251,2021,32.163,-2.998,-28.386,32.5331
42.52196512,-72.56704711,4.1493,19.12028,251,2021,32.166,-2.921,-28.386,32.5353
42.52194607,-72.56703302,4.077,19.12056,251,2021,32.093,-2.915,-28.386,32.463
42.52192668,-72.56701889,4.1024,19.12083,251,2021,32.119,-3.376,-28.386,32.4884
42.52190757,-72.56700556,4.1145,19.12111,251,2021,32.131,-3.829,-28.386,32.5005
42.52188862,-72.56699324,4.1278,19.12139,251,2021,32.144,-4.112,-28.386,32.5138
42.52186978,-72.56698187,4.1327,19.12167,251,2021,32.149,-4.321,-28.386,32.5187
42.52185053,-72.56697192,4.133,19.12194,251,2021,32.149,-4.358,-28.386,32.519
42.52183121,-72.56696301,4.1492,19.12222,251,2021,32.165,-4.371,-28.386,32.5352
42.52181207,-72.56695502,4.1121,19.1225,251,2021,32.128,-4.62,-28.386,32.4981
42.52179291,-72.56694836,4.1138,19.12278,251,2021,32.13,-4.777,-28.386,32.4998
42.5217737,-72.56694204,4.119,19.12306,251,2021,32.135,-4.909,-28.386,32.505
42.52175409,-72.56693607,4.1369,19.12333,251,2021,32.153,-4.876,-28.386,32.5229
42.52173427,-72.56693041,4.1407,19.12361,251,2021,32.157,-4.594,-28.386,32.5267
42.52171446,-72.56692466,4.1198,19.12389,251,2021,32.136,-4.52,-28.386,32.5058
42.52169485,-72.56691991,4.1136,19.12417,251,2021,32.13,-4.336,-28.386,32.4996
42.5216749,-72.56691667,4.1172,19.12444,251,2021,32.134,-4.304,-28.386,32.5032
42.52165505,-72.56691544,4.1001,19.12472,251,2021,32.117,-4.51,-28.386,32.4861
42.52163672,-72.56691699,4.107,19.125,251,2021,32.123,-4.884,-28.386,32.493
42.52162006,-72.56692049,4.1356,19.12528,251,2021,32.152,-5.084,-28.386,32.5216
42.52160307,-72.56692508,4.1618,19.12556,251,2021,32.178,-5.063,-28.386,32.5478
42.52158711,-72.56693078,4.1321,19.12583,251,2021,32.149,-4.918,-28.386,32.5181
42.52157306,-72.56693783,4.122,19.12611,251,2021,32.139,-4.769,-28.386,32.508
42.52156051,-72.56694567,4.1183,19.12639,251,2021,32.135,-5.068,-28.386,32.5043
42.52154971,-72.56695458,4.1223,19.12667,251,2021,32.139,-4.992,-28.386,32.5083
42.52154104,-72.5669635,4.0548,19.12694,251,2021,32.071,-4.623,-28.386,32.4408
42.52153449,-72.56697236,3.9937,19.12722,251,2021,32.01,-4.421,-28.386,32.3797
42.52152989,-72.56698067,3.9928,19.1275,251,2021,32.009,-4.256,-28.386,32.3788
42.52152744,-72.56699039,4.0427,19.12778,251,2021,32.059,-3.935,-28.386,32.4287
42.52152508,-72.5670039,4.0466,19.12806,251,2021,32.063,-3.403,-28.386,32.4326
42.52152308,-72.5670206,4.0877,19.12833,251,2021,32.104,-3.123,-28.386,32.4737
42.52152212,-72.56703896,4.1049,19.12861,251,2021,32.122,-3.025,-28.386,32.4909
42.52152149,-72.56705726,4.083,19.12889,251,2021,32.1,-3.065,-28.386,32.469
42.52152127,-72.56707581,4.0771,19.12917,251,2021,32.094,-3.205,-28.386,32.4631
42.52152119,-72.56709439,4.0896,19.12944,251,2021,32.106,-3.501,-28.386,32.4756
42.52152196,-72.56711252,4.0984,19.12972,251,2021,32.115,-4.005,-28.386,32.4844
42.52152343,-72.5671302,4.0867,19.13,251,2021,32.103,-4.833,-28.386,32.4727
42.52152617,-72.56714653,4.1109,19.13028,251,2021,32.128,-5.505,-28.386,32.4969
42.52153046,-72.56716039,4.0779,19.13056,251,2021,32.095,-6.15,-28.386,32.4639
42.52153594,-72.56717103,4.019,19.13083,251,2021,32.036,-6.545,-28.386,32.405
42.52154224,-72.56717967,4.0185,19.13111,251,2021,32.035,-6.405,-28.386,32.4045
42.52154974,-72.56718769,4.1153,19.13139,251,2021,32.132,-6.222,-28.386,32.5013
42.52155819,-72.56719794,4.0958,19.13167,251,2021,32.112,-6.346,-28.386,32.4818
42.52156823,-72.56720896,4.0886,19.13194,251,2021,32.105,-6.099,-28.386,32.4746
42.52157939,-72.56721994,4.1687,19.13222,251,2021,32.185,-5.406,-28.386,32.5547
42.52159096,-72.56723133,4.1649,19.1325,251,2021,32.182,-4.754,-28.386,32.5509
42.52160235,-72.56724229,4.2238,19.13278,251,2021,32.24,-4.087,-28.386,32.6098
42.52161257,-72.5672532,4.1444,19.13306,251,2021,32.161,-3.686,-28.386,32.5304
42.52162259,-72.56726361,4.1685,19.13333,251,2021,32.185,-2.905,-28.386,32.5545
42.52163201,-72.56727384,4.2011,19.13361,251,2021,32.218,-2.569,-28.386,32.5871
42.52164118,-72.56728336,4.1354,19.13389,251,2021,32.152,-3.024,-28.386,32.5214
42.52164973,-72.56729235,4.1375,19.13417,251,2021,32.154,-3.415,-28.386,32.5235
42.52165812,-72.56730135,4.1,19.13444,251,2021,32.117,-3.961,-28.386,32.486
42.52166641,-72.56730989,4.1056,19.13472,251,2021,32.122,-4.147,-28.386,32.4916
42.52167443,-72.56731779,4.0983,19.135,251,2021,32.115,-3.941,-28.386,32.4843
42.52168229,-72.56732549,4.0924,19.13528,251,2021,32.109,-3.857,-28.386,32.4784
42.52169016,-72.56733289,4.0885,19.13556,251,2021,32.105,-3.825,-28.386,32.4745
42.52169792,-72.56733969,4.102,19.13583,251,2021,32.119,-3.546,-28.386,32.488
42.52170564,-72.56734652,4.1396,19.13611,251,2021,32.156,-3.415,-28.386,32.5256
42.52171294,-72.56735318,4.1498,19.13639,251,2021,32.166,-3.737,-28.386,32.5358
42.52172054,-72.56735926,4.1557,19.13667,251,2021,32.172,-4.248,-28.386,32.5417
42.52172815,-72.56736541,4.1244,19.13694,251,2021,32.141,-5.143,-28.386,32.5104
42.52173572,-72.56737121,4.1314,19.13722,251,2021,32.148,-5.64,-28.386,32.5174
42.52174316,-72.56737672,4.167,19.1375,251,2021,32.184,-5.502,-28.386,32.553
42.52175069,-72.56738199,4.2045,19.13778,251,2021,32.221,-5.176,-28.386,32.5905
42.52175795,-72.56738712,4.1467,19.13806,251,2021,32.163,-4.939,-28.386,32.5327
42.52176467,-72.56739146,4.1566,19.13833,251,2021,32.173,-4.42,-28.386,32.5426
42.52177113,-72.56739532,4.1842,19.13861,251,2021,32.201,-3.703,-28.386,32.5702
42.52177688,-72.56739892,4.1844,19.13889,251,2021,32.201,-3.416,-28.386,32.5704
42.52178224,-72.56740227,4.1718,19.13917,251,2021,32.188,-3.934,-28.386,32.5578
42.52178724,-72.56740507,4.176,19.13944,251,2021,32.193,-4.729,-28.386,32.562
42.52179191,-72.56740761,4.1968,19.13972,251,2021,32.213,-5.236,-28.386,32.5828
42.52179604,-72.56740996,4.1937,19.14,251,2021,32.21,-5.411,-28.386,32.5797
42.52180012,-72.56741191,4.1855,19.14028,251,2021,32.202,-5.435,-28.386,32.5715
42.52180366,-72.56741379,4.1102,19.14056,251,2021,32.127,-5.561,-28.386,32.4962
42.5218072,-72.56741506,4.1535,19.14083,251,2021,32.17,-5.092,-28.386,32.5395
42.52181026,-72.56741626,4.1684,19.14111,251,2021,32.185,-4.093,-28.386,32.5544
42.52181269,-72.56741696,4.1856,19.14139,251,2021,32.202,-3.052,-28.386,32.5716
42.52181516,-72.56741799,4.1905,19.14167,251,2021,32.207,-2.484,-28.386,32.5765
42.52181728,-72.56741852,4.2238,19.14194,251,2021,32.24,-2.355,-28.386,32.6098
42.52181927,-72.56741899,4.2467,19.14222,251,2021,32.263,-2.595,-28.386,32.6327
42.52182107,-72.56741949,4.2357,19.1425,251,2021,32.252,-2.687,-28.386,32.6217
42.52182255,-72.56741994,4.2388,19.14278,251,2021,32.255,-2.277,-28.386,32.6248
42.52182404,-72.56742047,4.2326,19.14306,251,2021,32.249,-1.769,-28.386,32.6186
42.52182553,-72.56742089,4.2308,19.14333,251,2021,32.247,-1.581,-28.386,32.6168
42.52182686,-72.5674216,4.2469,19.14361,251,2021,32.263,-1.825,-28.386,32.6329
42.52182804,-72.56742223,4.2262,19.14389,251,2021,32.243,-1.732,-28.386,32.6122
42.52182905,-72.56742298,4.2371,19.14417,251,2021,32.254,-1.495,-28.386,32.6231
42.52182977,-72.56742345,4.2132,19.14444,251,2021,32.23,-1.6,-28.386,32.5992
42.52183053,-72.56742396,4.2401,19.14472,251,2021,32.257,-1.399,-28.386,32.6261
42.52183121,-72.56742453,4.2117,19.145,251,2021,32.228,-1.194,-28.386,32.5977
42.52183173,-72.56742509,4.2146,19.14528,251,2021,32.231,-0.981,-28.386,32.6006
42.52183213,-72.5674256,4.2013,19.14556,251,2021,32.218,-0.75,-28.386,32.5873
42.52183248,-72.56742614,4.1927,19.14583,251,2021,32.209,-0.515,-28.386,32.5787
42.52183277,-72.56742647,4.1806,19.14611,251,2021,32.197,-0.478,-28.386,32.5666
42.52183284,-72.56742681,4.1661,19.14639,251,2021,32.183,-0.531,-28.386,32.5521
42.52183285,-72.56742705,4.1645,19.14667,251,2021,32.181,-0.912,-28.386,32.5505
42.52183276,-72.56742717,4.1638,19.14694,251,2021,32.18,-1.443,-28.386,32.5498
42.52183253,-72.56742714,4.1802,19.14722,251,2021,32.197,-1.559,-28.386,32.5662
42.52183226,-72.56742701,4.1889,19.1475,251,2021,32.205,-1.845,-28.386,32.5749
42.52183204,-72.56742672,4.194,19.14778,251,2021,32.211,-2.011,-28.386,32.58
42.5218315,-72.56742627,4.2011,19.14806,251,2021,32.218,-1.828,-28.386,32.5871
42.52183104,-72.56742571,4.2096,19.14833,251,2021,32.226,-1.507,-28.386,32.5956
42.52183036,-72.56742503,4.2013,19.14861,251,2021,32.218,-1.024,-28.386,32.5873
42.52182963,-72.56742437,4.214,19.14889,251,2021,32.231,-0.617,-28.386,32.6
42.52182887,-72.56742357,4.19,19.14917,251,2021,32.207,-0.623,-28.386,32.576
42.52182818,-72.56742268,4.1759,19.14944,251,2021,32.192,-0.629,-28.386,32.5619
42.5218275,-72.56742188,4.2067,19.14972,251,2021,32.223,-0.603,-28.386,32.5927
42.52182648,-72.56742114,4.1542,19.15,251,2021,32.171,-0.744,-28.386,32.5402
42.52182573,-72.56742017,4.173,19.15028,251,2021,32.19,-0.748,-28.386,32.559
42.52182479,-72.56741916,4.161,19.15056,251,2021,32.178,-0.589,-28.386,32.547
42.52182377,-72.56741777,4.1711,19.15083,251,2021,32.188,-0.594,-28.386,32.5571
42.52182261,-72.56741669,4.1561,19.15111,251,2021,32.173,-0.851,-28.386,32.5421
42.52182147,-72.56741536,4.1353,19.15139,251,2021,32.152,-0.959,-28.386,32.5213
42.52182031,-72.56741414,4.1248,19.15167,251,2021,32.141,-0.983,-28.386,32.5108
42.52181911,-72.56741309,4.1164,19.15194,251,2021,32.133,-1.153,-28.386,32.5024
42.52181806,-72.56741181,4.1399,19.15222,251,2021,32.156,-1.664,-28.386,32.5259
42.52181683,-72.56741038,4.1234,19.1525,251,2021,32.14,-1.858,-28.386,32.5094
42.52181574,-72.56740923,4.1331,19.15278,251,2021,32.15,-2.071,-28.386,32.5191
42.5218146,-72.56740786,4.1742,19.15306,251,2021,32.191,-1.742,-28.386,32.5602
42.52181328,-72.56740647,4.1904,19.15333,251,2021,32.207,-1.43,-28.386,32.5764
