latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
42.34306968055556,-72.62705331944443,2.8043,14.53389,245,2021,31.105,7.098
42.343085297222224,-72.62707897222222,2.8114,14.53417,245,2021,31.112,7.427
42.34309779722223,-72.62710734722222,2.7867,14.53444,245,2021,31.087,7.407
42.343105730555564,-72.62713762777777,2.708,14.53472,245,2021,31.008,7.404
42.34311135277779,-72.62716934722222,2.7609,14.53500,245,2021,31.061,7.433
42.34311492500001,-72.62720223888887,2.7097,14.53528,245,2021,31.010,7.044
42.343115916666676,-72.62723546944444,2.6951,14.53556,245,2021,30.996,6.503
42.34311618888889,-72.62726864444444,2.7173,14.53583,245,2021,31.018,6.090
42.34311658333334,-72.62730154166664,2.6894,14.53611,245,2021,30.990,5.808
42.34311873888889,-72.62733401388887,2.729,14.53639,245,2021,31.029,5.978
42.34312292222222,-72.6273658583333,2.7557,14.53667,245,2021,31.056,5.954
42.3431299027778,-72.62739792222222,2.831,14.53694,245,2021,31.131,6.200
42.34313756666668,-72.62743028611108,2.8092,14.53722,245,2021,31.110,6.187
42.34314336944445,-72.62746281944443,2.767,14.53750,245,2021,31.067,5.984
42.34314721944445,-72.6274955472222,2.7339,14.53778,245,2021,31.034,5.921
42.343149658333346,-72.62752810555556,2.7318,14.53806,245,2021,31.032,6.269
42.34315102777778,-72.62756036111111,2.7431,14.53833,245,2021,31.044,6.663
42.34315190000001,-72.62759240555553,2.7392,14.53861,245,2021,31.040,6.716
42.34315261388889,-72.62762414166666,2.7393,14.53889,245,2021,31.040,6.770
42.34315358055556,-72.62765553888889,2.7438,14.53917,245,2021,31.044,6.750
42.343155477777785,-72.62768706388889,2.7564,14.53944,245,2021,31.057,6.748
42.34315843055556,-72.62771901388888,2.7634,14.53972,245,2021,31.064,6.782
42.343161633333345,-72.62775163888888,2.7427,14.54000,245,2021,31.043,6.847
42.343164141666676,-72.62778478333333,2.7188,14.54028,245,2021,31.019,7.014
42.34316549444444,-72.62781795833332,2.7162,14.54056,245,2021,31.017,7.187
42.34316628611111,-72.62785094444443,2.6898,14.54083,245,2021,30.990,6.910
42.34316713055556,-72.62788381944443,2.6999,14.54111,245,2021,31.000,6.256
42.343167844444444,-72.62791648055554,2.7054,14.54139,245,2021,31.006,5.872
42.34316865277778,-72.62794858055555,2.7061,14.54167,245,2021,31.006,5.602
42.34316996944445,-72.62798089722222,2.7076,14.54194,245,2021,31.008,5.667
42.343171213888894,-72.62801352777777,2.7093,14.54222,245,2021,31.010,5.598
42.343171591666675,-72.62804618888887,2.7031,14.54250,245,2021,31.003,5.467
42.343170847222225,-72.62807843333331,2.6994,14.54278,245,2021,31.000,5.365
42.34316981944445,-72.62811086944444,2.7058,14.54306,245,2021,31.006,5.268
42.34316861111112,-72.62814353055555,2.7121,14.54333,245,2021,31.013,5.402
42.34316721944444,-72.62817625833331,2.6987,14.54361,245,2021,30.999,5.137
