"","node_id","pt_time_UTC","mean_node_pt_wse_m","mean_pt_wse_precision_m"
"4942","78220000180511","2022-07-29 01:30:00",57.2754712311939,0.026
"4943","78220000180511","2022-07-29 01:45:00",57.2764712311939,0.026
"4944","78220000180511","2022-07-29 02:00:00",57.2774712311939,0.026
"4945","78220000180511","2022-07-29 02:15:00",57.2774712311939,0.026
"4946","78220000180511","2022-07-29 02:30:00",57.2764712311939,0.026
"4947","78220000180511","2022-07-29 02:45:00",57.2744712311939,0.026
"4948","78220000180511","2022-07-29 03:00:00",57.2754712311939,0.026
"4949","78220000180511","2022-07-29 03:15:00",57.2734712311939,0.026
"4950","78220000180511","2022-07-29 03:30:00",57.2774712311939,0.026
"4951","78220000180511","2022-07-29 03:45:00",57.2784712311939,0.026
"4952","78220000180511","2022-07-29 04:00:00",57.2804712311939,0.026
"4953","78220000180511","2022-07-29 04:15:00",57.2784712311939,0.026
"4954","78220000180511","2022-07-29 04:30:00",57.2804712311939,0.026
"4955","78220000180511","2022-07-29 04:45:00",57.2794712311939,0.026
"4956","78220000180511","2022-07-29 05:00:00",57.2814712311939,0.026
"4957","78220000180511","2022-07-29 05:15:00",57.2834712311939,0.026
"4958","78220000180511","2022-07-29 05:30:00",57.2824712311939,0.026
"4959","78220000180511","2022-07-29 05:45:00",57.2824712311939,0.026
"4960","78220000180511","2022-07-29 06:00:00",57.2844712311939,0.026
"4961","78220000180511","2022-07-29 06:15:00",57.2834712311939,0.026
"4962","78220000180511","2022-07-29 06:30:00",57.2864712311939,0.026
"4963","78220000180511","2022-07-29 06:45:00",57.2864712311939,0.026
"4964","78220000180511","2022-07-29 07:00:00",57.2864712311939,0.026
"4965","78220000180511","2022-07-29 07:15:00",57.2864712311939,0.026
"4966","78220000180511","2022-07-29 07:30:00",57.2854712311939,0.026
"4967","78220000180511","2022-07-29 07:45:00",57.2874712311939,0.026
"4968","78220000180511","2022-07-29 08:00:00",57.2884712311939,0.026
