"","reach_id","pt_time_UTC","reach_PT_slope_m_m","reach_PT_slope_precision_m"
"140","78220000171","2022-07-27 05:30:00",0.000315745073739617,0.000109645979022617
"141","78220000171","2022-07-27 05:45:00",0.000315613797009534,0.000109540774089434
"142","78220000171","2022-07-27 06:00:00",0.000315584624402849,0.000109653490447578
"143","78220000171","2022-07-27 06:15:00",0.000315540865492821,0.00010947053445785
"144","78220000171","2022-07-27 06:30:00",0.000315540865492821,0.000109680663909366
"145","78220000171","2022-07-27 06:45:00",0.000315628383312877,0.000109862844111105
"146","78220000171","2022-07-27 07:00:00",0.000315803418952988,0.000109680663909366
"147","78220000171","2022-07-27 07:15:00",0.000315613797009534,0.000109540774089434
"148","78220000171","2022-07-27 07:30:00",0.000315263725729312,0.000109618824911878
"149","78220000171","2022-07-27 07:45:00",0.000315351243549367,0.000109514874369707
"150","78220000171","2022-07-27 08:00:00",0.000315190794212599,0.000109472669611746
"151","78220000171","2022-07-27 08:15:00",0.000314884481842406,0.000109263304406484
"152","78220000171","2022-07-27 08:30:00",0.000315074103785859,0.000109403399660784
"153","78220000171","2022-07-27 08:45:00",0.000315205380515942,0.00010958416704881
"154","78220000171","2022-07-27 09:00:00",0.000315322070942682,0.000109578254475775
"155","78220000171","2022-07-27 09:15:00",0.000315467933976109,0.000109610218103293
"156","78220000171","2022-07-27 09:30:00",0.000315336657246025,0.000109478902716759
"157","78220000171","2022-07-27 09:45:00",0.000315278312032654,0.000109680663909366
"158","78220000171","2022-07-27 10:00:00",0.000315497106582793,0.000109682117016909
"159","78220000171","2022-07-27 10:15:00",0.000315511692886135,0.000109743959899702
"160","78220000171","2022-07-27 10:30:00",0.000315628383312876,0.000109813294022187
"161","78220000171","2022-07-27 10:45:00",0.000315657555919561,0.000109986763091226
"162","78220000171","2022-07-27 11:00:00",0.000315540865492821,0.000109680663909366
"163","78220000171","2022-07-27 11:15:00",0.000315336657246025,0.000109715356447342
"164","78220000171","2022-07-27 11:30:00",0.000315234553122627,0.000109471360654556
"165","78220000171","2022-07-27 11:45:00",0.000315161621605914,0.000109325103960754
"166","78220000171","2022-07-27 12:00:00",0.000314811550325693,0.000109403399660784
"167","78220000171","2022-07-27 12:15:00",0.000315044931179174,0.000109541970342397
"168","78220000171","2022-07-27 12:30:00",0.000314811550325693,0.000109403399660784
"169","78220000171","2022-07-27 12:45:00",0.000315030344875831,0.000109506063545987
"170","78220000171","2022-07-27 13:00:00",0.000315074103785859,0.000109429178777362
"171","78220000171","2022-07-27 13:15:00",0.00031485530923572,0.000109401977856867
"172","78220000171","2022-07-27 13:30:00",0.000314899068145748,0.000109374875214592
"173","78220000171","2022-07-27 13:45:00",0.000315030344875831,0.000109506063545987
"174","78220000171","2022-07-27 14:00:00",0.000315161621605914,0.000109687164512048
"175","78220000171","2022-07-27 14:15:00",0.000314928240752433,0.000109548292728008
"176","78220000171","2022-07-27 14:30:00",0.000315015758572488,0.00010947053445785
"177","78220000171","2022-07-27 14:45:00",0.000315380416156052,0.000109714441332651
"178","78220000171","2022-07-27 15:00:00",0.000314942827055775,0.000109373852207323
"179","78220000171","2022-07-27 15:15:00",0.000315205380515942,0.000109610218103293
"180","78220000171","2022-07-27 15:30:00",0.000315322070942682,0.000109679692638052
"181","78220000171","2022-07-27 15:45:00",0.000315015758572489,0.00010947053445785
"182","78220000171","2022-07-27 16:00:00",0.000314957413359117,0.000109409543370297
"183","78220000171","2022-07-27 16:15:00",0.000315103276392544,0.000109366302900682
"184","78220000171","2022-07-27 16:30:00",0.00031491365444909,0.000109436665422421
"185","78220000171","2022-07-27 16:45:00",0.000315132448999228,0.000109463885711989
"186","78220000171","2022-07-27 17:00:00",0.000315132448999229,0.00010943803078515
"187","78220000171","2022-07-27 17:15:00",0.000314899068145748,0.000109536141733132
"188","78220000171","2022-07-27 17:30:00",0.00031513244899923,0.000109227434562107
"189","78220000171","2022-07-27 17:45:00",0.000315336657246025,0.000109403399660784
"190","78220000171","2022-07-27 18:00:00",0.000315117862695887,0.000109165666250536
"191","78220000171","2022-07-27 18:15:00",0.000314986585965803,0.000108984710727653
"192","78220000171","2022-07-27 18:30:00",0.000315161621605914,0.000109088689018718
"193","78220000171","2022-07-27 18:45:00",0.000315292898335998,0.000109194013870811
"194","78220000171","2022-07-27 19:00:00",0.000315395002459395,0.000109201649903797
"195","78220000171","2022-07-27 19:15:00",0.000315103276392544,0.000109028617711741
"196","78220000171","2022-07-27 19:30:00",0.000315263725729312,0.000108810152737121
"197","78220000171","2022-07-27 19:45:00",0.000315453347672766,0.000108950066739645
"198","78220000171","2022-07-27 20:00:00",0.000315263725729312,0.000109020922721965
"199","78220000171","2022-07-27 20:15:00",0.000315219966819284,0.000108811568195991
"200","78220000171","2022-07-27 20:30:00",0.000315589821503646,0.000108928204851261
"201","78220000171","2022-07-27 20:45:00",0.000315292898335997,0.000108957757360635
"202","78220000171","2022-07-27 21:00:00",0.000315001172269146,0.00010878471274685
"203","78220000171","2022-07-27 21:15:00",0.000315185119069655,0.000108812763772041
"204","78220000171","2022-07-27 21:30:00",0.000315176207909256,0.000108888516242123
"205","78220000171","2022-07-27 21:45:00",0.000315658473000922,0.000108453148147471
"206","78220000171","2022-07-27 22:00:00",0.000315497106582794,0.000108923132927476
"207","78220000171","2022-07-27 22:15:00",0.000315540865492821,0.000109132413801262
"208","78220000171","2022-07-27 22:30:00",0.000315628383312876,0.000109264952332059
"209","78220000171","2022-07-27 22:45:00",0.000315467933976108,0.000109061677073141
"210","78220000171","2022-07-27 23:00:00",0.000315584624402849,0.000109055525471978
"211","78220000171","2022-07-27 23:15:00",0.000316322596732184,0.000108635652364321
"212","78220000171","2022-07-27 23:30:00",0.000315657555919561,0.000109201649903797
"213","78220000171","2022-07-27 23:45:00",0.000316021143324445,0.000109295218748718
"214","78220000171","2022-07-28 00:00:00",0.000315920109379728,0.000109201649903797
"215","78220000171","2022-07-28 00:15:00",0.000315642969616218,0.000109090135969237
"216","78220000171","2022-07-28 00:30:00",0.000315788832649645,0.000109307181234479
"217","78220000171","2022-07-28 00:45:00",0.000315686728526246,0.000109349461538867
"218","78220000171","2022-07-28 01:00:00",0.000315467933976107,0.000109061677073141
"219","78220000171","2022-07-28 01:15:00",0.000315409588762738,0.000109313229920854
"220","78220000171","2022-07-28 01:30:00",0.000315409588762738,0.000109313229920854
"221","78220000171","2022-07-28 01:45:00",0.00031548252027945,0.000109459528137711
"222","78220000171","2022-07-28 02:00:00",0.000315205380515942,0.00010932264013804
"223","78220000171","2022-07-28 02:15:00",0.000315511692886136,0.000109320965056814
"224","78220000171","2022-07-28 02:30:00",0.000315395002459395,0.000109251729786511
"225","78220000171","2022-07-28 02:45:00",0.000315380416156052,0.000109426381319446
"226","78220000171","2022-07-28 03:00:00",0.000315030344875831,0.000109218968727069
"227","78220000171","2022-07-28 03:15:00",0.000315074103785858,0.000109167027986487
"228","78220000171","2022-07-28 03:30:00",0.000314884481842406,0.000109027029440839
"229","78220000171","2022-07-28 03:45:00",0.000315044931179174,0.000109069399618362
"230","78220000171","2022-07-28 04:00:00",0.000315234553122627,0.000109209353199793
"231","78220000171","2022-07-28 04:15:00",0.000315074103785859,0.000109403399660784
"232","78220000171","2022-07-28 04:30:00",0.000314899068145748,0.000109138694410957
"233","78220000171","2022-07-28 04:45:00",0.000314621928382239,0.000109027029440839
"234","78220000171","2022-07-28 05:00:00",0.000314636514685582,0.000109063208656519
"235","78220000171","2022-07-28 05:15:00",0.000314694859898952,0.000109097807355484
"236","78220000171","2022-07-28 05:30:00",0.000314869895539063,0.000109201649903797
"237","78220000171","2022-07-28 05:45:00",0.00031497199966246,0.000109159380176014
"238","78220000171","2022-07-28 06:00:00",0.000315015758572488,0.000109444219206786
"239","78220000171","2022-07-28 06:15:00",0.000314782377719007,0.000109305561974764
"240","78220000171","2022-07-28 06:30:00",0.000314957413359118,0.000109123363866895
"241","78220000171","2022-07-28 06:45:00",0.000314971999662461,0.000109235030862442
"242","78220000171","2022-07-28 07:00:00",0.000315161621605914,0.000109374875214592
"243","78220000171","2022-07-28 07:15:00",0.000315132448999229,0.000109227434562107
"244","78220000171","2022-07-28 07:30:00",0.000315015758572488,0.000109444219206785
"245","78220000171","2022-07-28 07:45:00",0.000315147035302572,0.000109347079012104
"246","78220000171","2022-07-28 08:00:00",0.000315190794212599,0.000109312066199098
"247","78220000171","2022-07-28 08:15:00",0.000315234553122627,0.000109235030862442
"248","78220000171","2022-07-28 08:30:00",0.000315278312032654,0.000109444219206786
"249","78220000171","2022-07-28 08:45:00",0.000315322070942682,0.000109417176028777
"250","78220000171","2022-07-28 09:00:00",0.000315511692886135,0.000109582999214724
"251","78220000171","2022-07-28 09:15:00",0.000315234553122627,0.000109521191325997
"252","78220000171","2022-07-28 09:30:00",0.000315059517482516,0.000109417176028777
"253","78220000171","2022-07-28 09:45:00",0.000315103276392544,0.000109416181417875
"254","78220000171","2022-07-28 10:00:00",0.000315409588762738,0.000109625275615568
"255","78220000171","2022-07-28 10:15:00",0.000315117862695886,0.000109451840116556
"256","78220000171","2022-07-28 10:30:00",0.000315103276392543,0.000109390231193413
"257","78220000171","2022-07-28 10:45:00",0.000314855309235721,0.000109215762633225
"258","78220000171","2022-07-28 11:00:00",0.000315030344875832,0.000109319773391846
"259","78220000171","2022-07-28 11:15:00",0.000314840722932377,0.000109390231193413
"260","78220000171","2022-07-28 11:30:00",0.000314811550325693,0.000109242694410797
